...1,url,title,textualRating,languageCode,publisher.name,publisher.site,reviewDate,text,claimant,claimDate,claimant_party,reason
17443,https://www.factcheck.org/2019/06/factchecking-the-first-2020-democratic-debate/,Next StoryFactChecking the First 2020 Democratic Debate,Lacks Context,en,FactCheck.org,factcheck.org,2019-06-27T07:32:01Z,In states like Connecticut that [enacted a permit-to-purchase gun law]; they saw 40 percent drops in gun violence and 15 percent drops in suicides.',Sen. Cory Booker,2019-06-26T00:00:00Z,Democratic,NA
17069,https://www.factcheck.org/2019/06/factchecking-the-first-2020-democratic-debate/,Next StoryFactChecking the First 2020 Democratic Debate,Lacks Context,en,FactCheck.org,factcheck.org,2019-06-27T07:34:58Z,We don’t talk enough about how many children; about 30 percent of LGBTQ kids; who do not go to school because of fear.',Sen. Cory Booker,2019-06-26T00:00:00Z,Democratic,NA
16761,https://www.factcheck.org/2019/06/factchecking-round-two-of-the-democratic-debate/,FactChecking Round Two of the Democratic Debate,Lacks Context,en,FactCheck.org,factcheck.org,2019-06-28T07:49:03Z,The scientists tell us we are 12 years before there is irreparable damage to this planet.',Bernie Sanders,2019-06-27T00:00:00Z,Democratic,NA
17007,https://www.factcheck.org/2019/06/factchecking-round-two-of-the-democratic-debate/,FactChecking Round Two of the Democratic Debate,FALSE,en,FactCheck.org,factcheck.org,2019-06-28T07:52:57Z,President Donald Trump 'immediately discontinued' an aid program to Central America.,Joe Biden,2019-06-27T00:00:00Z,Democratic,NA
17173,https://www.factcheck.org/2019/06/factchecking-round-two-of-the-democratic-debate/,FactChecking Round Two of the Democratic Debate,Rate Same Since 2009,en,FactCheck.org,factcheck.org,2019-06-28T07:56:04Z,People in America are working — they’re working two and three jobs.',Kamala Harris,2019-06-27T00:00:00Z,Democratic,NA
17892,https://www.factcheck.org/2019/07/confusion-at-the-border/,Confusion at the Border,Not What IG Found,en,FactCheck.org,factcheck.org,2019-07-03T20:25:19Z,Contrary to the [media] reporting; children in CBP custody at the border are receiving ... appropriate meals' and 'showers as soon as they can be provided.',Kevin K. McAleenan,2019-06-28T00:00:00Z,Republican,wp
16770,https://www.factcheck.org/2019/07/confusion-at-the-border/,Confusion at the Border,Spins the Facts,en,FactCheck.org,factcheck.org,2019-07-03T20:32:36Z,A $4.6 billion border bill that she opposed 'wasn’t humanitarian at all.',Rep. Alexandria Ocasio-Cortez,2019-07-02T00:00:00Z,Democratic,NA
16968,https://www.factcheck.org/2019/07/bidens-stretch-on-intellectual-property-theft/,Biden's Stretch on Intellectual Property Theft,Trade Talks Involve Both,en,FactCheck.org,factcheck.org,2019-07-10T21:37:54Z,Joe Biden says the Trump administration has been fighting China on trade; not on 'stealing intellectual secrets.',Joe Biden,2019-07-05T00:00:00Z,Democratic,NA
16404,https://www.factcheck.org/2019/07/gillibrand-attacks-trump-on-manufacturing-jobs/,Gillibrand Attacks Trump on Manufacturing Jobs,Misleading,en,FactCheck.org,factcheck.org,2019-07-12T21:31:54Z,Trump promised manufacturing jobs would stay; but they're not.',Kirsten Gillibrand,2019-07-08T00:00:00Z,Democratic,NA
15971,https://www.factcheck.org/2019/07/biden-on-the-1994-crime-bill/,Next StoryBiden on the 1994 Crime Bill,Spins the Facts,en,FactCheck.org,factcheck.org,2019-07-12T22:30:06Z,The 1994 crime law 'worked in some areas. But it failed in others. ... The violent crime rate was cut in half in America.',Joe Biden,2019-07-06T00:00:00Z,Democratic,NA
17740,https://www.factcheck.org/2019/07/unpacking-bidens-and-trumps-big-cancer-promises/,Unpacking Biden's and Trump's Big Cancer Promises,Unlikely in Next Decade,en,FactCheck.org,factcheck.org,2019-07-19T20:26:54Z,I promise you if I’m elected president; you’re going to see the single most important thing that changes America. We’re gonna cure cancer.',Joe Biden,2019-06-11T00:00:00Z,Democratic,NA
17620,https://www.factcheck.org/2019/07/factchecking-the-mueller-hearings/,FactChecking the Mueller Hearings,Mueller Report Refutes That,en,FactCheck.org,factcheck.org,2019-07-25T00:14:00Z,President Trump cooperated fully with the [special counsel] investigation.',Mike Johnson,2019-07-24T00:00:00Z,Republican,NA
17581,https://www.factcheck.org/2019/07/factchecking-the-mueller-hearings/,FactChecking the Mueller Hearings,Misleading,en,FactCheck.org,factcheck.org,2019-07-25T00:18:54Z,Special counsel Mueller 'outlined' how Russia 'made multiple approaches to the Trump campaign; and far from shunning that foreign involvement in our election; the Trump campaign welcomed it.',Adam Schiff,2019-07-24T00:00:00Z,Democratic,NA
17366,https://www.factcheck.org/2019/07/nadler-misrepresents-mueller-testimony/,Nadler Misrepresents Mueller Testimony,Distorts the Facts,en,FactCheck.org,factcheck.org,2019-07-26T21:46:25Z,Former special counsel Robert Mueller 'told us in a remarkable exchange with [Democratic Rep. Ted] Lieu that but for the Department of Justice policy prohibiting [him] from doing so; he would have indicted President Trump.',Jerrold Nadler,2019-07-26T00:00:00Z,Democratic,NA
16268,https://www.factcheck.org/2019/07/pinning-down-prescription-drug-prices/,Pinning Down Prescription Drug Prices,Other Measures Differ,en,FactCheck.org,factcheck.org,2019-07-30T16:19:59Z,Pharmaceutical companies 'increased drug prices by 10.5 percent over the past six months alone.',Kamala Harris,2019-07-16T00:00:00Z,Democratic,NA
16719,https://www.factcheck.org/2019/07/factchecking-the-second-democratic-debate-2/,FactChecking the Second Democratic Debate,FALSE,en,FactCheck.org,factcheck.org,2019-07-31T07:10:45Z,No other country comes even close to' the 'nearly 40;000 people in this country' lost to gun violence.,Beto O’Rourke,2019-07-30T00:00:00Z,Democratic,NA
16198,https://www.factcheck.org/2019/07/factchecking-the-second-democratic-debate-2/,FactChecking the Second Democratic Debate,FALSE,en,FactCheck.org,factcheck.org,2019-07-31T07:14:02Z,The 2017 Republican tax cut 'left everyone behind' except President Trump's 'Mar-a-Lago friends.',Amy Klobuchar,2019-07-30T00:00:00Z,Democratic,NA
16627,https://www.factcheck.org/2019/08/factchecking-julys-round-two-debate/,FactChecking July's Round Two Debate,Spins the Facts,en,FactCheck.org,factcheck.org,2019-08-01T07:59:30Z,Joe Biden wrote in a 1981 op-ed 'that he believed that women working outside the home would; quote; ‘create the deterioration of [the] family.’',Kirsten Gillibrand,2019-07-31T00:00:00Z,Democratic,NA
17922,https://www.factcheck.org/2019/08/factchecking-julys-round-two-debate/,FactChecking July's Round Two Debate,Not What Plan Says,en,FactCheck.org,factcheck.org,2019-08-01T08:01:01Z,Sen. Kamala Harris' health care plan 'will require middle-class taxes to go up; not down.',Joe Biden,2019-07-31T00:00:00Z,Democratic,NA
17036,https://www.factcheck.org/2019/08/politics-of-gun-violence/,Politics of Gun Violence,We Explain the Number,en,FactCheck.org,factcheck.org,2019-08-06T21:24:58Z,It is the 250th mass shooting [this year]. El Paso is 249. It is unfathomable these things continue to happen all over the country.',César Blanco,2019-08-04T00:00:00Z,Democratic,NA
14049,https://www.factcheck.org/2019/08/harris-warren-wrong-about-brown-shooting/,Harris; Warren Wrong About Brown Shooting,DOJ: Killed; Not Murdered,en,FactCheck.org,factcheck.org,2019-08-12T22:37:14Z,5 years ago Michael Brown was murdered by a white police officer in Ferguson; Missouri.',Elizabeth Warren,2019-08-09T00:00:00Z,Democratic,NA
14531,https://www.factcheck.org/2019/08/harris-warren-wrong-about-brown-shooting/,Harris; Warren Wrong About Brown Shooting,DOJ: Killed; Not Murdered,en,FactCheck.org,factcheck.org,2019-08-12T22:37:14Z,Michael Brown’s murder forever changed Ferguson and America.',Kamala Harris,2019-08-09T00:00:00Z,Democratic,NA
13866,https://www.factcheck.org/2019/09/factchecking-the-september-democratic-debate/,FactChecking the September Democratic Debate,Half- Right,en,FactCheck.org,factcheck.org,2019-09-13T08:47:52Z,I was in the United States Senate when 54 senators said let’s do background checks; let’s get rid of assault weapons; and with 54 senators; it failed because of the filibuster.',Elizabeth Warren,2019-09-12T00:00:00Z,Democratic,NA
15931,https://www.factcheck.org/2019/09/factchecking-the-september-democratic-debate/,FactChecking the September Democratic Debate,Misleading,en,FactCheck.org,factcheck.org,2019-09-13T08:47:52Z,In the last 45 years; the average American today ... is not making a penny more than he or she made 45 years ago.',Sen. Bernie Sanders,2019-09-12T00:00:00Z,Democratic,NA
16516,https://www.factcheck.org/2019/09/factchecking-the-september-democratic-debate/,FactChecking the September Democratic Debate,Not the Whole Story,en,FactCheck.org,factcheck.org,2019-09-13T08:47:52Z,Unlike the Trump administration; the Obama administration 'didn’t lock people in cages' at the southern border.,Joe Biden,2019-09-12T00:00:00Z,Democratic,NA
16539,https://www.factcheck.org/2019/10/schiffs-parody-and-trumps-response/,Schiff's 'Parody' and Trump's Response,FALSE,en,FactCheck.org,factcheck.org,2019-10-01T22:17:38Z,[T]he president has admitted to pressuring a foreign nation to dig up or manufacture dirt on his opponent.',Adam Schiff,2019-09-25T00:00:00Z,Democratic,NA
2889,https://www.factcheck.org/2019/10/factchecking-the-october-democratic-debate/,FactChecking the October Democratic Debate,FALSE,en,FactCheck.org,factcheck.org,2019-10-16T07:19:08Z,Ohio; Michigan; and Pennsylvania actually in the latest jobs data have lost jobs; not gained them.',Julian Castro,2019-10-15T00:00:00Z,Democratic,NA
16598,https://www.factcheck.org/2019/10/factchecking-the-october-democratic-debate/,FactChecking the October Democratic Debate,Wrong,en,FactCheck.org,factcheck.org,2019-10-16T07:19:08Z,I would not have withdrawn the additional thousand troops who are in Iraq; which are in retreat now; being fired on by Assad’s people.',Joe Biden,2019-10-15T00:00:00Z,Democratic,NA
17199,https://www.factcheck.org/2019/10/factchecking-the-october-democratic-debate/,FactChecking the October Democratic Debate,Misleading,en,FactCheck.org,factcheck.org,2019-10-16T07:19:08Z,[R]aising the minimum wage to $15 an hour ... would put more money in people’s pockets than giving them $1;000 a month.',Cory Booker,2019-10-15T00:00:00Z,Democratic,NA
16942,https://www.factcheck.org/2019/11/what-does-science-say-about-the-need-for-nuclear/,What Does Science Say About the Need for Nuclear?,We Explain the Science,en,FactCheck.org,factcheck.org,2019-11-01T20:24:13Z,[N]uclear is more than 50 percent of our non-carbon causing energy. So people who think that we can get [to carbon-free electricity] without nuclear being part of the blend just aren't looking at the facts.',Cory Booker,2019-09-04T00:00:00Z,Democratic,NA
17003,https://www.factcheck.org/2019/11/what-does-science-say-about-the-need-for-nuclear/,What Does Science Say About the Need for Nuclear?,We Explain The Science,en,FactCheck.org,factcheck.org,2019-11-01T20:24:13Z,[S]cientists tell us' that it’s possible to go carbon neutral without relying on nuclear power.,Sen. Bernie Sanders,2019-09-04T00:00:00Z,Democratic,NA
17140,https://www.factcheck.org/2019/12/republicans-cherry-pick-facts-on-impeachment/,Next StoryRepublicans Cherry-Pick Facts on Impeachment,Unclear When They Knew,en,FactCheck.org,factcheck.org,2019-12-05T19:46:57Z,The Ukrainians; third; didn’t know the aid was held up at the time of the phone call.',Jim Jordan,2019-12-04T00:00:00Z,Republican,NA
17474,https://www.factcheck.org/2019/12/republicans-cherry-pick-facts-on-impeachment/,Next StoryRepublicans Cherry-Pick Facts on Impeachment,Misleading,en,FactCheck.org,factcheck.org,2019-12-05T19:46:57Z,The Ukrainians never started; never promised to start and never announced an investigation in the time that the aid was paused. Never once.',Jim Jordan,2019-12-04T00:00:00Z,Republican,NA
17035,https://www.factcheck.org/2019/12/factchecking-the-december-democratic-debate/,FactChecking the December Democratic Debate,Trump Signed Two Bills,en,FactCheck.org,factcheck.org,2019-12-20T07:51:58Z,But when folks out there standing up for democracy hear not a peep from the president of the United States; what message is that sending to the Chinese Communist Party?',Pete Buttigieg,2019-12-19T00:00:00Z,Democratic,NA
17460,https://www.factcheck.org/2019/12/factchecking-the-december-democratic-debate/,FactChecking the December Democratic Debate,Press Partly Allowed,en,FactCheck.org,factcheck.org,2019-12-20T07:51:58Z,The mayor just recently had a fundraiser that was held in a wine cave. … He had promised that every fundraiser he would do would be open door; but this one was closed door.',Elizabeth Warren,2019-12-19T00:00:00Z,Democratic,NA
17278,https://www.factcheck.org/2020/01/bloomberg-trump-spar-on-preexisting-conditions/,Bloomberg; Trump Spar on Preexisting Conditions,We Explain the Number,en,FactCheck.org,factcheck.org,2020-01-14T20:06:56Z,Trump repeatedly tried to undermine coverage for 134 million Americans with preexisting conditions.',Mike Bloomberg,2020-01-11T00:00:00Z,Democratic,NA
15962,https://www.factcheck.org/2020/01/factchecking-the-january-democratic-debate/,FactChecking the January Democratic Debate,FALSE,en,FactCheck.org,factcheck.org,2020-01-15T08:33:03Z,[T]he American public is getting clobbered. The wealthy are the only ones doing well; period.',Joe Biden,2020-01-14T00:00:00Z,Democratic,NA
16257,https://www.factcheck.org/2020/01/factchecking-the-january-democratic-debate/,FactChecking the January Democratic Debate,FALSE,en,FactCheck.org,factcheck.org,2020-01-15T08:33:03Z,It was a mistake to trust that they weren’t going to go to war. They said they were not going to go to war. They said they were just going to get inspectors in.',Joe Biden,2020-01-14T00:00:00Z,Democratic,NA
16611,https://www.factcheck.org/2020/01/factchecking-the-january-democratic-debate/,FactChecking the January Democratic Debate,Not the Whole Story,en,FactCheck.org,factcheck.org,2020-01-15T08:33:03Z,I’m the one person on this debate stage on the first night of the very first debate when we were asked what we saw as the biggest threat to our world; I said China on the economy but I said Iran because of Donald Trump.',Amy Klobuchar,2020-01-14T00:00:00Z,Democratic,NA
16925,https://www.factcheck.org/2020/01/factchecking-the-january-democratic-debate/,FactChecking the January Democratic Debate,Exaggerates,en,FactCheck.org,factcheck.org,2020-01-15T08:33:03Z,Workers' are 'paying on average 20% of their incomes for health care.',Bernie Sanders,2020-01-14T00:00:00Z,Democratic,NA
17267,https://www.factcheck.org/2020/01/false-and-misleading-claims-at-impeachment-trial/,False and Misleading Claims at Impeachment Trial,FALSE,en,FactCheck.org,factcheck.org,2020-01-22T23:26:59Z,The proceedings took place in a basement of the House of Representatives. … Not even [House intelligence committee chairman Adam] Schiff’s Republican colleagues were allowed into the SCIF.',Pat Cipollone,2020-01-21T00:00:00Z,Republican,NA
16703,https://www.factcheck.org/2020/01/security-assistance-and-the-july-25-phone-call/,Security Assistance and the July 25 Phone Call,We Explain Zelensky Comments,en,FactCheck.org,factcheck.org,2020-01-28T21:51:06Z,President Zelensky mentioned U.S. military aid; and he states; 'I would also like to thank you for your great support in the area of defense.' The 'great support in the area of defense' includes the security assistance passed by this Congress; on a bipartisan basis; that Donald Trump held up in violation of the law.',Hakeem Jeffries,2020-01-22T00:00:00Z,Democratic,NA
17757,https://www.factcheck.org/2020/01/super-bowl-ads-from-trump-and-bloomberg/,Super Bowl Ads from Trump and Bloomberg,Lacks Context,en,FactCheck.org,factcheck.org,2020-01-31T22:22:42Z,Campaign ad says: '2;900 children die from gun violence every year.',Mike Bloomberg,2020-01-30T00:00:00Z,Democratic,NA
16196,https://www.factcheck.org/2020/02/factchecking-the-new-hampshire-democratic-debate/,FactChecking the New Hampshire Democratic Debate,Not the Whole Story,en,FactCheck.org,factcheck.org,2020-02-08T07:33:26Z,Sen. Bernie Sanders 'voted to give the gun manufacturers … a loophole that does not allow them to be sued for the crimes they have created.',Joe Biden,2020-02-07T00:00:00Z,Democratic,NA
17486,https://www.factcheck.org/2020/02/factchecking-the-new-hampshire-democratic-debate/,FactChecking the New Hampshire Democratic Debate,FALSE,en,FactCheck.org,factcheck.org,2020-02-08T07:33:26Z,The U.S. spends more than twice as much per capita as 'any other country' on health care.,Sen. Bernie Sanders,2020-02-07T00:00:00Z,Democratic,NA
16581,https://www.factcheck.org/2020/02/bloomberg-misleads-on-stop-and-frisk/,Bloomberg Misleads on Stop-And-Frisk,Misleading,en,FactCheck.org,factcheck.org,2020-02-14T18:15:07Z,I inherited the police practice of stop-and-frisk; and as part of our effort to stop gun violence it was overused. By the time I left office; I cut it back by 95%...',Mike Bloomberg,2020-02-11T00:00:00Z,Democratic,NA
16477,https://www.factcheck.org/2020/02/competing-claims-on-trumps-budget-and-seniors/,Competing Claims on Trump's Budget and Seniors,Misleading,en,FactCheck.org,factcheck.org,2020-02-18T22:43:39Z,Look at the budget [Trump] just submitted. He eviscerates Medicare.',Joe Biden,2020-02-10T00:00:00Z,Democratic,NA
16867,https://www.factcheck.org/2020/02/bidens-factual-distortions/,Biden's Factual Distortions,Distorts the Facts,en,FactCheck.org,factcheck.org,2020-02-24T23:36:40Z,Sen. Bernie Sanders 'was opposed to Obamacare; didn’t like the fact we didn’t push a single-payer option.',Joe Biden,2020-02-23T00:00:00Z,Democratic,NA
15900,https://www.factcheck.org/2020/02/bidens-factual-distortions/,Biden's Factual Distortions,FALSE,en,FactCheck.org,factcheck.org,2020-02-24T23:36:40Z,I’ve never said' South Carolina was 'my firewall.',Joe Biden,2020-02-24T00:00:00Z,Democratic,NA
16155,https://www.factcheck.org/2020/02/factchecking-the-south-carolina-debate/,FactChecking the South Carolina Debate,Misleading,en,FactCheck.org,factcheck.org,2020-02-26T08:03:13Z,When I was mayor of New York; we had our tax returns out 12 years in a row.',Mike Bloomberg,2020-02-25T00:00:00Z,Democratic,NA
17719,https://www.factcheck.org/2020/02/factchecking-the-south-carolina-debate/,FactChecking the South Carolina Debate,Small Share of Donations,en,FactCheck.org,factcheck.org,2020-02-26T08:03:13Z,Said that both Pete Buttigieg and Joe Biden have received campaign contributions from 50 or more billionaires and that the American people 'don’t want candidates to be running to billionaires for huge amounts of funding.',Bernie Sanders,2020-02-25T00:00:00Z,Democratic,NA
17110,https://www.factcheck.org/2020/03/democrats-misleading-coronavirus-claims/,Next StoryDemocrats' Misleading Coronavirus Claims,Proposed Cuts Not Enacted,en,FactCheck.org,factcheck.org,2020-03-03T23:33:19Z,President Donald Trump 'has slashed funding of the CDC.',Mike Bloomberg,2020-02-25T00:00:00Z,Democratic,NA
17942,https://www.factcheck.org/2020/03/democrats-misleading-coronavirus-claims/,Next StoryDemocrats' Misleading Coronavirus Claims,Distorts the Facts,en,FactCheck.org,factcheck.org,2020-03-03T23:33:19Z,And; look; right now you have this president; hasn’t allowed his scientists to speak; number one. He has the vice president speaking; not the scientists who know what they’re talking about; like [NIAID Director Dr. Anthony] Fauci.',Joe Biden,2020-03-01T00:00:00Z,Democratic,NA
16412,https://www.factcheck.org/2020/03/the-facts-on-coronavirus-testing/,Previous StoryThe Facts on Coronavirus Testing,FALSE,en,FactCheck.org,factcheck.org,2020-03-10T22:15:52Z,[T]hey don't even have a test kit [for COVID-19]. A test kit to determine whether or not someone has the disease.',Joe Biden,2020-03-01T00:00:00Z,Democratic,NA
15937,https://www.factcheck.org/2020/03/biden-trump-wrong-about-who-coronavirus-tests/,Biden; Trump Wrong About WHO Coronavirus Tests,FALSE,en,FactCheck.org,factcheck.org,2020-03-20T19:38:20Z,The World Health Organization 'offered the [coronavirus] testing kits that they have available' but 'we refused them.',Joe Biden,2020-03-15T00:00:00Z,Democratic,NA
17789,https://www.factcheck.org/2020/04/trump-biden-spin-china-travel-restrictions/,Trump; Biden Spin China Travel Restrictions,Spins the Facts,en,FactCheck.org,factcheck.org,2020-04-06T22:43:33Z,The Trump administration 'started off awfully slow' in dealing with the coronavirus. '45 nations had already moved to ... block China's personnel from being able to come to the United States before the president moved.',Joe Biden,2020-04-05T00:00:00Z,Democratic,NA
16622,https://www.factcheck.org/2020/03/factchecking-the-march-democratic-debate/,Previous StoryFactChecking the March Democratic Debate,Spins the Facts,en,FactCheck.org,factcheck.org,2020-05-06T16:49:54Z,I did not' help to write a 2005 bankruptcy law; but worked to improve the bill because a Republican president was expected to sign it.,Joe Biden,2020-03-15T00:00:00Z,Democratic,NA
16077,https://www.factcheck.org/2020/05/how-many-covid-19-tests-are-needed-to-reopen/,How Many COVID-19 Tests Are ‘Needed’ to Reopen?,Misleading,en,FactCheck.org,factcheck.org,2020-05-08T23:01:03Z,We always hear about South Korea and their tests; there are 11 tests per thousand. Here in the United States; that’s 17 tests per thousand.',Kayleigh McEnany,2020-05-06T00:00:00Z,Republican,NA
17815,https://www.factcheck.org/2020/05/dueling-ads-in-the-kentucky-senate-race/,Dueling Ads in the Kentucky Senate Race,Misleading,en,FactCheck.org,factcheck.org,2020-05-22T18:38:35Z,Sen. Mitch McConnell 'doesn’t want to pass what he calls ‘Blue State Bailouts;’ even though Kentucky would get badly needed help; too. It’s why he said we should just declare bankruptcy.',Amy McGrath,2020-05-16T00:00:00Z,Democratic,NA
16662,https://www.factcheck.org/2020/05/dueling-ads-in-the-kentucky-senate-race/,Dueling Ads in the Kentucky Senate Race,She Supports Current Laws,en,FactCheck.org,factcheck.org,2020-05-22T18:38:35Z,Democrat Amy McGrath; a U.S. Senate candidate from Kentucky; supports abortion 'even in the 9th month.',Mitch McConnell,2020-05-19T00:00:00Z,Republican,NA
17425,https://www.factcheck.org/2020/06/ahead-of-trump-rally-republicans-spin-covid-19-metrics/,Ahead of Trump Rally; Republicans Spin COVID-19 Metrics,FALSE,en,FactCheck.org,factcheck.org,2020-06-16T22:49:42Z,In an interview about COVID-19; he said 'hospitalizations may be going up; but that's because elective procedures are now permitted.',Larry Kudlow,2020-06-14T00:00:00Z,Republican,NA
17812,https://www.factcheck.org/2020/06/ahead-of-trump-rally-republicans-spin-covid-19-metrics/,Ahead of Trump Rally; Republicans Spin COVID-19 Metrics,FALSE,en,FactCheck.org,factcheck.org,2020-06-16T22:49:42Z,We continue to see hospitalizations decline' in Oklahoma.,Sen. James Lankford,2020-06-14T00:00:00Z,Republican,NA
17362,https://www.factcheck.org/2020/06/ahead-of-trump-rally-republicans-spin-covid-19-metrics/,Ahead of Trump Rally; Republicans Spin COVID-19 Metrics,FALSE,en,FactCheck.org,factcheck.org,2020-06-16T22:49:42Z,The number of cases in Oklahoma — it’s declined precipitously.',Mike Pence,2020-06-15T00:00:00Z,Republican,NA
16186,https://www.factcheck.org/2020/06/azar-trump-mislead-on-fdas-hydroxychloroquine-decision/,Azar; Trump Mislead on FDA’s Hydroxychloroquine Decision,Misleading,en,FactCheck.org,factcheck.org,2020-06-18T21:55:59Z,The Food and Drug Administration’s decision to revoke its emergency use authorization of hydroxychloroquine and chloroquine for COVID-19 'removes a potential barrier' and makes it easier to access the drugs.,Alex Azar,2020-06-15T00:00:00Z,Republican,NA
16044,https://www.factcheck.org/2020/07/what-science-says-about-children-covid-19-and-school-reopenings/,What Science Says About Children; COVID-19 and School Reopenings,Not the Whole Story,en,FactCheck.org,factcheck.org,2020-07-24T23:00:39Z,Studies in other countries show 'young children do not seem to spread the virus' and 'don’t get sick.',Brett Giroir,2020-07-12T00:00:00Z,Republican,wp
16463,https://www.factcheck.org/2020/07/what-science-says-about-children-covid-19-and-school-reopenings/,What Science Says About Children; COVID-19 and School Reopenings,Exaggerates,en,FactCheck.org,factcheck.org,2020-07-24T23:00:39Z,[T]here’s nothing in the data that suggests that kids being in school is in any way dangerous.',Betsy DeVos,2020-07-12T00:00:00Z,Republican,NA
18057,https://www.factcheck.org/2020/08/dueling-trump-biden-claims-on-covid-19-vaccination-distribution/,Dueling Trump; Biden Claims on COVID-19 Vaccination Distribution,Exaggerates,en,FactCheck.org,factcheck.org,2020-08-07T19:37:31Z,The president; as we speak; should be starting and should have started three months ago to put someone in charge of' planning to distribute COVID-19 vaccines. 'How are you going to distribute the vaccine when it arrives; when it arrives; when it’s there?',Joe Biden,2020-07-28T00:00:00Z,Democratic,NA
18052,https://www.factcheck.org/2020/08/democratic-convention-opening-night/,Democratic Convention Opening Night,A Matter of Dispute,en,FactCheck.org,factcheck.org,2020-08-18T06:21:49Z,Raising the federally required minimum wage to $15 an hour would 'give 40 million workers a pay raise and push the wage scale up for everyone else.',Sen. Bernie Sanders,2020-08-17T00:00:00Z,Democratic,NA
17495,https://www.factcheck.org/2020/08/republican-convention-night-2/,Republican Convention Night 2,FALSE,en,FactCheck.org,factcheck.org,2020-08-26T07:49:51Z,President Donald Trump inherited 'a stagnant economy on the front end of recession.',Larry Kudlow,2020-08-25T00:00:00Z,Republican,NA
16957,https://www.factcheck.org/2020/08/republican-convention-night-3/,Republican Convention Night 3,Misleading,en,FactCheck.org,factcheck.org,2020-08-27T09:34:32Z,Joe Biden 'even opposed the operation that took down Osama bin Laden.',Mike Pence,2020-08-26T00:00:00Z,Republican,NA
17027,https://www.factcheck.org/2020/08/republican-convention-night-3/,Republican Convention Night 3,Distorts the Facts,en,FactCheck.org,factcheck.org,2020-08-27T09:34:32Z,President Donald Trump 'created the greatest economy in the world.',Mike Pence,2020-08-26T00:00:00Z,Republican,NA
17508,https://www.factcheck.org/2020/08/republican-convention-night-3/,Republican Convention Night 3,Distorts the Facts,en,FactCheck.org,factcheck.org,2020-08-27T09:34:32Z,When asked whether he’d support cutting funding to law enforcement; Joe Biden replied; 'Yes; absolutely.'',Mike Pence,2020-08-26T00:00:00Z,Republican,NA
17002,https://www.factcheck.org/2020/09/factchecking-bidens-town-hall/,Previous StoryFactChecking Biden's Town Hall,FALSE,en,FactCheck.org,factcheck.org,2020-09-18T22:54:40Z,We now have a larger trade deficit … than we’ve ever had with China.',Joe Biden,2020-09-17T00:00:00Z,Democratic,NA
17647,https://www.factcheck.org/2020/09/factchecking-bidens-town-hall/,Previous StoryFactChecking Biden's Town Hall,FALSE,en,FactCheck.org,factcheck.org,2020-09-18T22:54:40Z,And if president had done his job -- had done his job from the beginning [of the coronavirus outbreak] -- all the people would still be alive. All the people -- I'm not making this up; just look at the data.',Joe Biden,2020-09-17T00:00:00Z,Democratic,NA
17610,https://www.factcheck.org/2020/09/bidens-early-statements-about-the-coronavirus/,Next StoryBiden's Early Statements About the Coronavirus,Exaggerates,en,FactCheck.org,factcheck.org,2020-09-21T22:24:11Z,Back in January; I wrote an article for USA Today saying; we’ve got a pandemic.',Joe Biden,2020-09-17T00:00:00Z,Democratic,NA
17700,https://www.factcheck.org/2020/09/bidens-false-and-exaggerated-supreme-court-claims/,Biden's False and Exaggerated Supreme Court Claims,FALSE,en,FactCheck.org,factcheck.org,2020-09-21T22:42:50Z,I think the fastest [Supreme Court] justice ever confirmed was 47 days.',Joe Biden,2020-09-18T00:00:00Z,Democratic,NA
17021,https://www.factcheck.org/2020/09/bidens-false-and-exaggerated-supreme-court-claims/,Biden's False and Exaggerated Supreme Court Claims,FALSE,en,FactCheck.org,factcheck.org,2020-09-21T22:42:50Z,They’re now saying; after Ruth Bader Ginsburg passed away; they said; ‘Biden should release his list.’ It’s no wonder the Trump campaign asked that I release the list only after she passed away.',Joe Biden,2020-09-20T00:00:00Z,Democratic,NA
17304,https://www.factcheck.org/2020/09/factchecking-the-first-trump-biden-debate/,Next StoryFactChecking the First Trump-Biden Debate,FALSE,en,FactCheck.org,factcheck.org,2020-09-30T08:57:45Z,The United States has 'a higher [trade] deficit with China now than we did before.',Joe Biden,2020-09-29T00:00:00Z,Democratic,NA
17436,https://www.factcheck.org/2020/09/factchecking-the-first-trump-biden-debate/,Next StoryFactChecking the First Trump-Biden Debate,FALSE,en,FactCheck.org,factcheck.org,2020-09-30T08:57:45Z,When we were in office there were 15% less violence in America than there is today.',Joe Biden,2020-09-29T00:00:00Z,Democratic,NA
16144,https://www.factcheck.org/2020/10/misinformation-speculation-follow-trump-covid-19-diagnosis/,Misinformation; Speculation Follow Trump COVID-19 Diagnosis,No Evidence,en,FactCheck.org,factcheck.org,2020-10-02T23:48:54Z,Trump was fine until the debate; where they set up microphones & podiums for him. Incubation period is usually 2-3 days. He tests positive a couple of days after the debate. I put nothing past the left.',DeAnna Lorraine,2020-10-02T00:00:00Z,Republican,NA
16932,https://www.factcheck.org/2020/10/factchecking-the-vice-presidential-debate/,Next StoryFactChecking the Vice Presidential Debate,FALSE,en,FactCheck.org,factcheck.org,2020-10-08T08:20:05Z,Because of a so-called trade war with China; America lost 300;000 manufacturing jobs.',Sen. Kamala Harris,2020-10-07T00:00:00Z,Democratic,NA
